Evaluation_counter,Function_value,Function_ID,Algorithm_ID,Problem_dimension,Run_ID
300,23.078351842524626,discrete,DE_exp,32,6
320,23.078351842524626,discrete,DE_exp,32,6
340,23.078351842524626,discrete,DE_exp,32,6
360,23.078351842524626,discrete,DE_exp,32,6
380,23.078351842524626,discrete,DE_exp,32,6
400,23.078351842524626,discrete,DE_exp,32,6
420,23.078351842524626,discrete,DE_exp,32,6
440,159.93874867328503,discrete,DE_exp,32,6
460,159.93874867328503,discrete,DE_exp,32,6
480,159.93874867328503,discrete,DE_exp,32,6
500,218.45116209328813,discrete,DE_exp,32,6
520,218.45116209328813,discrete,DE_exp,32,6
540,218.45116209328813,discrete,DE_exp,32,6
560,218.45116209328813,discrete,DE_exp,32,6
580,233.63503082274343,discrete,DE_exp,32,6
600,242.14403747703972,discrete,DE_exp,32,6
620,242.14403747703972,discrete,DE_exp,32,6
640,242.14403747703972,discrete,DE_exp,32,6
660,242.14403747703972,discrete,DE_exp,32,6
680,242.14403747703972,discrete,DE_exp,32,6
700,242.14403747703972,discrete,DE_exp,32,6
720,242.14403747703972,discrete,DE_exp,32,6
740,242.14403747703972,discrete,DE_exp,32,6
760,242.14403747703972,discrete,DE_exp,32,6
780,242.14403747703972,discrete,DE_exp,32,6
800,242.14403747703972,discrete,DE_exp,32,6
820,242.29210074461912,discrete,DE_exp,32,6
840,242.29210074461912,discrete,DE_exp,32,6
860,242.29210074461912,discrete,DE_exp,32,6
880,242.29210074461912,discrete,DE_exp,32,6
900,242.29210074461912,discrete,DE_exp,32,6
920,242.29210074461912,discrete,DE_exp,32,6
940,242.29210074461912,discrete,DE_exp,32,6
960,242.29210074461912,discrete,DE_exp,32,6
980,271.7859411298713,discrete,DE_exp,32,6
1000,271.7859411298713,discrete,DE_exp,32,6
40,-82.71318828649363,discrete,DE_exp,32,7
60,-76.5513293111024,discrete,DE_exp,32,7
80,24.542709412118256,discrete,DE_exp,32,7
100,24.542709412118256,discrete,DE_exp,32,7
120,24.542709412118256,discrete,DE_exp,32,7
140,24.542709412118256,discrete,DE_exp,32,7
160,24.542709412118256,discrete,DE_exp,32,7
180,24.542709412118256,discrete,DE_exp,32,7
200,24.542709412118256,discrete,DE_exp,32,7
220,24.542709412118256,discrete,DE_exp,32,7
240,24.542709412118256,discrete,DE_exp,32,7
260,24.542709412118256,discrete,DE_exp,32,7
280,24.542709412118256,discrete,DE_exp,32,7
300,24.542709412118256,discrete,DE_exp,32,7
320,55.157329472120466,discrete,DE_exp,32,7
340,55.157329472120466,discrete,DE_exp,32,7
360,55.157329472120466,discrete,DE_exp,32,7
380,55.157329472120466,discrete,DE_exp,32,7
400,55.157329472120466,discrete,DE_exp,32,7
420,55.157329472120466,discrete,DE_exp,32,7
440,55.157329472120466,discrete,DE_exp,32,7
460,55.157329472120466,discrete,DE_exp,32,7
480,55.157329472120466,discrete,DE_exp,32,7
500,55.157329472120466,discrete,DE_exp,32,7
520,55.157329472120466,discrete,DE_exp,32,7
540,55.157329472120466,discrete,DE_exp,32,7
560,55.157329472120466,discrete,DE_exp,32,7
580,55.157329472120466,discrete,DE_exp,32,7
600,77.99096750835265,discrete,DE_exp,32,7
620,77.99096750835265,discrete,DE_exp,32,7
640,77.99096750835265,discrete,DE_exp,32,7
660,77.99096750835265,discrete,DE_exp,32,7
680,77.99096750835265,discrete,DE_exp,32,7
700,77.99096750835265,discrete,DE_exp,32,7
720,77.99096750835265,discrete,DE_exp,32,7
